IDPUMA,PUMA,IDYear,Year,AverageWage,AverageWageAppxMOE,RecordCount,SlugPUMA,PUMSIndustry,IDPUMSIndustry,SlugPUMSIndustry
"79500US1301700","Muscogee & Chattahoochee Counties PUMA, GA",2017,"2017",17745.534901365707,3988.8643658900232,91,"muscogee-chattahoochee-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1301800","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA, GA",2017,"2017",8984.331163859111,3714.2141820745883,55,"river-valley-regional-commission-outside-muscogee-chattahoochee-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1301900","Three Rivers Regional Commission (East) PUMA, GA",2017,"2017",15562.506745941002,18733.93189467722,51,"three-rivers-regional-commission-east-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302001","DeKalb County (East Central)Redan PUMA, GA",2017,"2017",19116.129926219182,7452.047442216619,40,"dekalb-county-east-centralredan-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302002","DeKalb CountyDecatur & Avondale Estates Cities PUMA, GA",2017,"2017",23065.28890316364,15816.626156742612,61,"dekalb-countydecatur-avondale-estates-cities-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302003","DeKalb County (Northeast)Tucker PUMA, GA",2017,"2017",19364.48922981559,6793.738003220934,59,"dekalb-county-northeasttucker-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302004","DeKalb County (North)Dunwoody City PUMA, GA",2017,"2017",20146.07730936963,12053.695926943283,76,"dekalb-county-northdunwoody-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302100","Coweta County PUMA, GA",2017,"2017",20182.96145847775,10079.968055802485,58,"coweta-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302200","Troup, Meriwether & Heard Counties PUMA, GA",2017,"2017",21013.96566401816,11913.047694931462,40,"troup-meriwether-heard-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302300","Carroll County PUMA, GA",2017,"2017",15426.292626316728,4321.61937649023,38,"carroll-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302400","Fayette County PUMA, GA",2017,"2017",21796.23482428115,10931.544835240778,37,"fayette-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302500","Floyd, Polk & Haralson Counties PUMA, GA",2017,"2017",13995.28417938337,5621.6630151296795,61,"floyd-polk-haralson-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302600","Walker, Catoosa, Chattooga & Dade Counties PUMA, GA",2017,"2017",9710.28771070451,3480.6052904424487,64,"walker-catoosa-chattooga-dade-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302700","Whitfield County PUMA, GA",2017,"2017",9959.41585233442,3378.132509236159,32,"whitfield-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302800","Northwest Georgia Regional Commission (Northeast) PUMA, GA",2017,"2017",13928.286847195357,17595.00193673967,51,"northwest-georgia-regional-commission-northeast-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1302900","Bartow County PUMA, GA",2017,"2017",12454.571682991986,8009.411179008962,21,"bartow-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303001","Cobb County (Central)Marietta City PUMA, GA",2017,"2017",21152.20722811671,4884.520271080071,74,"cobb-county-centralmarietta-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303002","Cobb County (Northwest)Kennesaw & Acworth Cities PUMA, GA",2017,"2017",17321.383399752645,5024.031613241527,61,"cobb-county-northwestkennesaw-acworth-cities-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303003","Cobb County (Southwest)Powder Springs City PUMA, GA",2017,"2017",25851.28012781497,10690.527172018554,52,"cobb-county-southwestpowder-springs-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303004","Cobb County (Southeast)Smyrna City PUMA, GA",2017,"2017",19555.17975497088,11923.312319714576,33,"cobb-county-southeastsmyrna-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303005","Cobb County (Northeast) PUMA, GA",2017,"2017",23801.57447958908,11974.317510664734,37,"cobb-county-northeast-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303101","Cherokee County (Central)Woodstock & Canton Cities PUMA, GA",2017,"2017",20168.256581818183,7308.073150971914,35,"cherokee-county-centralwoodstock-canton-cities-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303102","Cherokee County (Outside Woodstock & Canton Cities) PUMA, GA",2017,"2017",13688.134353334926,5488.016772262661,30,"cherokee-county-outside-woodstock-canton-cities-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303200","Georgia Mountains Regional Commission (North & Northwest) PUMA, GA",2017,"2017",16459.573992443326,6341.690967285177,62,"georgia-mountains-regional-commission-north-northwest-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303300","Forsyth County PUMA, GA",2017,"2017",18024.887807590712,8785.708297817468,83,"forsyth-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303400","Hall County PUMA, GA",2017,"2017",13061.294312737993,3076.624267008116,78,"hall-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303500","Georgia Mountains Regional Commission (Southeast) PUMA, GA",2017,"2017",9226.724145785876,3714.002464657275,49,"georgia-mountains-regional-commission-southeast-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303600","Clarke CountyAthens City PUMA, GA",2017,"2017",13632.03335471456,4311.1268565740875,89,"clarke-countyathens-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303700","Northeast Georgia Regional Commission (East) PUMA, GA",2017,"2017",10591.028353787558,5010.284407750148,53,"northeast-georgia-regional-commission-east-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303800","Barrow & Jackson Counties PUMA, GA",2017,"2017",14365.048596564726,4572.656074111644,65,"barrow-jackson-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1303900","Walton, Morgan & Jasper Counties PUMA, GA",2017,"2017",12777.80215257993,8220.161125548972,44,"walton-morgan-jasper-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304000","Richmond County PUMA, GA",2017,"2017",10637.516279495152,2521.833049530392,92,"richmond-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304001","Gwinnett County (West Central)Duluth City PUMA, GA",2017,"2017",25834.13591842211,7466.713821997628,62,"gwinnett-county-west-centralduluth-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304002","Gwinnett County (North)Sugar Hill City PUMA, GA",2017,"2017",11090.704533611255,5646.647488651098,25,"gwinnett-county-northsugar-hill-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304003","Gwinnett County (Central)Lawrenceville City PUMA, GA",2017,"2017",15039.55697316322,4199.67132072839,56,"gwinnett-county-centrallawrenceville-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304004","Gwinnett County (East) PUMA, GA",2017,"2017",14688.37629443045,5389.976879023509,37,"gwinnett-county-east-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304005","Gwinnett County (South)Snellville City PUMA, GA",2017,"2017",15866.490470139772,5301.631002533149,41,"gwinnett-county-southsnellville-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304006","Gwinnett County (Southwest)Lilburn City PUMA, GA",2017,"2017",20564.263324121595,4698.798225541518,76,"gwinnett-county-southwestlilburn-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304100","Columbia County PUMA, GA",2017,"2017",6784.574937233926,3010.840602868036,32,"columbia-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304200","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA, GA",2017,"2017",10033.08899436369,4966.408640044126,48,"central-savannah-river-area-regional-commission-west-outside-richmond-columbia-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304300","Newton & Rockdale Counties PUMA, GA",2017,"2017",17344.718966987453,10025.001355279599,58,"newton-rockdale-counties-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304400","Douglas County PUMA, GA",2017,"2017",15086.145935727789,5853.421708578226,43,"douglas-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304500","Paulding County PUMA, GA",2017,"2017",11089.199504337052,7103.496668704596,30,"paulding-county-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1304600","Fulton County (Central)Atlanta City (Central) PUMA, GA",2017,"2017",13979.267685589519,4204.032144397681,84,"fulton-county-centralatlanta-city-central-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1305001","Clayton County (South) PUMA, GA",2017,"2017",9456.672910372608,3850.8926002195835,36,"clayton-county-south-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1305002","Clayton County (North)Forest Park City PUMA, GA",2017,"2017",16078.92126779045,4127.364562449811,71,"clayton-county-northforest-park-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1306001","Henry County (South)McDonough City PUMA, GA",2017,"2017",14306.367474589522,6565.034056589062,35,"henry-county-southmcdonough-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1306002","Henry County (North)Stockbridge City PUMA, GA",2017,"2017",11007.945422918026,3756.566006968551,30,"henry-county-northstockbridge-city-puma-ga","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500100","Maui, Kalawao & Kauai Counties PUMA, HI",2017,"2017",23852.581435886263,3010.1768556085685,140,"maui-kalawao-kauai-counties-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500200","Hawaii County PUMA, HI",2017,"2017",20681.175494377665,4796.350069354856,89,"hawaii-county-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500301","Rural Oahu PUMA, HI",2017,"2017",13695.560986857274,6891.910675097831,58,"rural-oahu-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500302","Koolaupoko PUMA, HI",2017,"2017",31499.95889698231,21645.76932836511,44,"koolaupoko-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500303","East Honolulu to Kapahulu PUMA, HI",2017,"2017",23866.99672257567,8684.764532151616,39,"east-honolulu-to-kapahulu-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500304","Tantalus to Waikiki PUMA, HI",2017,"2017",20474.663732818906,4535.13568117583,67,"tantalus-to-waikiki-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500305","Nuuanu to Kalihi PUMA, HI",2017,"2017",19748.30493218249,4794.727448508305,72,"nuuanu-to-kalihi-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500306","Moanalua to Pearl City PUMA, HI",2017,"2017",14528.15320754717,4198.262320315574,62,"moanalua-to-pearl-city-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500307","Central Oahu PUMA, HI",2017,"2017",32688.10169899988,16584.339746006906,78,"central-oahu-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1500308","Ewa PUMA, HI",2017,"2017",16644.917071775806,4711.362713706569,47,"ewa-puma-hi","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600100","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA, ID",2017,"2017",6322.28096,2724.970940382616,55,"bonner-latah-shoshone-boundary-benewah-kootenai-southeast-counties-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600200","Coeur d'Alene, Post Falls & Hayden Cities PUMA, ID",2017,"2017",14354.319444444445,9398.556729442962,34,"coeur-dalene-post-falls-hayden-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600300","Lewiston City & Nez Perce Reservation PUMA, ID",2017,"2017",10288.013146100986,5925.733009454208,44,"lewiston-city-nez-perce-reservation-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600400","Eagle City PUMA, ID",2017,"2017",11078.972552829731,5310.706503367549,41,"eagle-city-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600500","Caldwell & Nampa (South & West) Cities PUMA, ID",2017,"2017",18215.717655823195,16988.19082003839,30,"caldwell-nampa-south-west-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600600","Nampa (Central & East) & Meridian (West) Cities PUMA, ID",2017,"2017",10059.792814371258,4475.482701613976,25,"nampa-central-east-meridian-west-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600701","Meridian (Northeast) & Boise (Far West) Cities PUMA, ID",2017,"2017",18212.840444532645,7943.7506333319125,25,"meridian-northeast-boise-far-west-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600702","Boise (North & West) & Garden City Cities PUMA, ID",2017,"2017",13315.985217391304,5194.476971922207,21,"boise-north-west-garden-city-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600800","Boise (South) & Kuna Cities PUMA, ID",2017,"2017",13090.347906843836,3878.5607600763437,46,"boise-south-kuna-cities-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1600900","Twin Falls City PUMA, ID",2017,"2017",9725.194411648958,3488.3115903990633,27,"twin-falls-city-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1601000","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA, ID",2017,"2017",9517.728510411105,3999.32841547952,26,"elmore-jerome-blaine-minidoka-gooding-lincoln-camas-counties-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1601100","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA, ID",2017,"2017",18337.6614994363,11657.096393720763,40,"bingham-outside-fort-hall-air-madison-jefferson-fremont-teton-counties-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1601200","Idaho Falls City PUMA, ID",2017,"2017",14014.330305147916,5620.482619183521,40,"idaho-falls-city-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1601300","Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA, ID",2017,"2017",12463.83635011158,6788.5716720179125,42,"pocatello-chubbuck-cities-fort-hall-reservation-puma-id","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700104","Jo Daviess, Carroll, Whiteside & Lee Counties PUMA, IL",2017,"2017",11882.821318837154,4392.432318980789,64,"jo-daviess-carroll-whiteside-lee-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700105","Rock Island County PUMA, IL",2017,"2017",15599.021654719236,9511.752080947252,59,"rock-island-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700202","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA, IL",2017,"2017",11106.287380382775,4348.561065079294,79,"henry-mercer-henderson-warren-hancock-mcdonough-fulton-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700300","Adams, Pike, Brown, Schuyler & Mason Counties PUMA, IL",2017,"2017",57676.99114596509,56943.395767361995,45,"adams-pike-brown-schuyler-mason-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700401","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA, IL",2017,"2017",7482.478679204024,2881.5326356177643,63,"cass-morgan-scott-greene-macoupin-jersey-calhoun-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700501","Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA, IL",2017,"2017",16465.481823783117,16050.12192617455,107,"montgomery-bond-clinton-fayette-effingham-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700600","Douglas, Edgar, Coles & Cumberland Counties PUMA, IL",2017,"2017",14422.28636055191,4753.260145340417,44,"douglas-edgar-coles-cumberland-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700700","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties PUMA, IL",2017,"2017",10000.826563335115,4149.592941053393,43,"clark-jasper-crawford-lawrence-richland-clay-wayne-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700800","South & Southeast Illinois PUMA, IL",2017,"2017",21290.0878012789,14857.286050193898,60,"south-southeast-illinois-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1700900","Jackson, Williamson, Franklin & Perry Counties PUMA, IL",2017,"2017",6981.2302733367715,2761.5687045796353,82,"jackson-williamson-franklin-perry-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701001","Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA, IL",2017,"2017",14256.66612720505,7343.782996656259,81,"monroe-randolph-washington-jefferson-marion-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701104","St. Clair County (Central & Northeast) PUMA, IL",2017,"2017",11645.138502763357,4186.603569977245,38,"st-clair-county-central-northeast-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701105","St. Clair County (Northwest, Southwest & Southeast) PUMA, IL",2017,"2017",11255.5689860835,8106.383752668001,39,"st-clair-county-northwest-southwest-southeast-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701204","Madison County (East) PUMA, IL",2017,"2017",20964.837494965766,10126.153898070283,41,"madison-county-east-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701205","Granite City, Alton, Wood River Cities & Godfrey Village PUMA, IL",2017,"2017",9796.837740600828,3901.1640463872413,45,"granite-city-alton-wood-river-cities-godfrey-village-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701300","Springfield City PUMA, IL",2017,"2017",10921.832909151268,2927.693022815341,84,"springfield-city-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701500","Decatur City PUMA, IL",2017,"2017",15041.59450294485,6475.113184510733,58,"decatur-city-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701602","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA, IL",2017,"2017",8970.387868183143,4332.95986120328,60,"menard-logan-de-witt-piatt-moultrie-shelby-christian-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701701","Peoria City PUMA, IL",2017,"2017",8564.82889786819,2658.2014980064905,71,"peoria-city-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1701900","Tazewell County PUMA, IL",2017,"2017",11519.598311218335,3487.730726222009,48,"tazewell-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702000","McLean County PUMA, IL",2017,"2017",10268.018228145826,5017.488630964903,56,"mclean-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702100","Champaign & Urbana Cities PUMA, IL",2017,"2017",17578.992610364683,7409.9058875088085,88,"champaign-urbana-cities-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702200","Livingston, Ford, Iroquois & Vermilion Counties PUMA, IL",2017,"2017",15046.728168587022,3840.717787631508,88,"livingston-ford-iroquois-vermilion-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702300","Kankakee County PUMA, IL",2017,"2017",14576.765468329664,5563.311341475992,45,"kankakee-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702400","LaSalle County PUMA, IL",2017,"2017",6671.286848372585,2859.582936623087,51,"lasalle-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702501","Knox, Stark, Bureau, Marshall & Woodford Counties PUMA, IL",2017,"2017",10082.48891807585,2646.40977448694,86,"knox-stark-bureau-marshall-woodford-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702601","DeKalb County PUMA, IL",2017,"2017",14351.673418972332,3928.328412900618,55,"dekalb-county-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702700","Stephenson & Ogle Counties PUMA, IL",2017,"2017",13125.648354965288,8827.463718469986,40,"stephenson-ogle-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702801","Rockford City PUMA, IL",2017,"2017",10901.238810043667,4025.754862050847,57,"rockford-city-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1702901","Winnebago (Northeast) & Boone Counties PUMA, IL",2017,"2017",12192.898869212717,7489.485184723385,37,"winnebago-northeast-boone-counties-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703005","Aurora Township PUMA, IL",2017,"2017",26406.264868726557,27081.20234772141,46,"aurora-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703007","St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA, IL",2017,"2017",11803.838482074752,3632.619358677769,36,"st-charles-batavia-central-geneva-central-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703008","Elgin (North & Central) & Dundee Townships PUMA, IL",2017,"2017",13858.022977022976,3606.746673408672,46,"elgin-north-central-dundee-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703009","Kane County (West) PUMA, IL",2017,"2017",8995.435714285713,3108.7970670957466,19,"kane-county-west-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703102","Joliet & Troy Townships PUMA, IL",2017,"2017",11278.431840962245,3785.806106948432,53,"joliet-troy-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703105","Plainfield & Lockport Townships PUMA, IL",2017,"2017",21044.73314152131,9468.510816914168,42,"plainfield-lockport-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703106","DuPage & Wheatland Townships PUMA, IL",2017,"2017",16445.629139072847,5575.7767232099,48,"dupage-wheatland-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703107","Frankfort, Homer & New Lenox (North) Townships PUMA, IL",2017,"2017",23445.399347116432,16551.547809953558,35,"frankfort-homer-new-lenox-north-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703108","Will County (South) PUMA, IL",2017,"2017",13582.049105691058,5987.839116949801,28,"will-county-south-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703202","Milton Township PUMA, IL",2017,"2017",41518.49799444616,37409.34984585983,38,"milton-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703203","Lisle Township PUMA, IL",2017,"2017",21260.154040936908,9589.403709527785,38,"lisle-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703204","Downers Grove Township PUMA, IL",2017,"2017",32197.538484398217,30512.641878931936,29,"downers-grove-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703205","York Township PUMA, IL",2017,"2017",33239.979162720214,20041.99362793119,49,"york-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703207","Addison & Bloomingdale (North) Townships PUMA, IL",2017,"2017",18158.716049382718,8721.880493597917,22,"addison-bloomingdale-north-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703208","Bloomingdale (South), Wayne & Winfield (North) Townships PUMA, IL",2017,"2017",21914.013354281225,7055.756691393758,70,"bloomingdale-south-wayne-winfield-north-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703209","Naperville & Winfield (South) Townships PUMA, IL",2017,"2017",20580.350611951046,7465.166545726727,27,"naperville-winfield-south-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703306","Avon, Lake Villa, Antioch & Grant Townships PUMA, IL",2017,"2017",13899.816827528326,4007.485604489176,42,"avon-lake-villa-antioch-grant-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703307","Waukegan, Zion, Benton & Newport Townships PUMA, IL",2017,"2017",19312.7688895249,6328.034278201946,52,"waukegan-zion-benton-newport-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703308","Ela, Freemont, Wauconda & Cuba Townships PUMA, IL",2017,"2017",26192.74042292369,26905.249386902622,29,"ela-freemont-wauconda-cuba-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703309","Warren, Libertyville (North & East) & Shields Townships PUMA, IL",2017,"2017",25550.667595818817,18475.605973590835,52,"warren-libertyville-north-east-shields-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703310","Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA, IL",2017,"2017",22225.57903865213,12238.689862881167,38,"vernon-moraine-west-deerfield-libertyville-southeast-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703401","Palatine & Barrington Townships PUMA, IL",2017,"2017",19000.9935327405,4880.679457026541,27,"palatine-barrington-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703407","Proviso, Riverside & River Forest Townships PUMA, IL",2017,"2017",20678.397762478486,8638.88820623284,52,"proviso-riverside-river-forest-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703408","Cicero, Berwyn & Oak Park Townships PUMA, IL",2017,"2017",23246.31669560185,8937.19804783034,48,"cicero-berwyn-oak-park-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703409","Lyons & Stickney Townships PUMA, IL",2017,"2017",22390.680951444858,8917.559418825977,45,"lyons-stickney-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703410","Orland (West & Central), Palos & Lemont Townships PUMA, IL",2017,"2017",21062.143512353898,8245.316350488338,41,"orland-west-central-palos-lemont-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703411","Worth & Calumet Townships PUMA, IL",2017,"2017",20064.310793423872,5295.615872412245,48,"worth-calumet-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703412","Bremen & Orland (East) Townships PUMA, IL",2017,"2017",19535.4375,9624.84511579706,16,"bremen-orland-east-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703413","Thornton Township PUMA, IL",2017,"2017",14711.191575663026,4181.754822551982,39,"thornton-township-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703414","Bloom & Rich Townships PUMA, IL",2017,"2017",9607.415743670887,3201.2567138905506,30,"bloom-rich-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703415","Wheeling Township (North & East) PUMA, IL",2017,"2017",13396.502200058669,7184.4870234073815,28,"wheeling-township-north-east-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703416","Northfield & New Trier Townships PUMA, IL",2017,"2017",34007.77517493155,33393.011062926395,30,"northfield-new-trier-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703417","Hanover & Schaumburg (Northwest) Townships PUMA, IL",2017,"2017",27185.367357883446,8514.566725783587,29,"hanover-schaumburg-northwest-townships-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US1703418","Schaumburg Township (South & Central) PUMA, IL",2017,"2017",20601.225813496396,6880.177071478821,34,"schaumburg-township-south-central-puma-il","Restaurants & Food Services","722Z","restaurants-food-services"
